Country,Breed,Breed Type,Sex,Age Groups,Number of Cattle
 Scotland , BEEF SHORTHORN , Non Dairy , F , 96 to102 months ,49
 Scotland , BEEF SHORTHORN , Non Dairy , F , 102+months ,371
 Scotland , BEEF SHORTHORN , Non Dairy , M , 0 to 6 months ,204
 Scotland , BEEF SHORTHORN , Non Dairy , M , 6 to 12 months ,805
 Scotland , BEEF SHORTHORN , Non Dairy , M , 12 to 18 months ,167
 Scotland , BEEF SHORTHORN , Non Dairy , M , 18 to 24 months ,435
 Scotland , BEEF SHORTHORN , Non Dairy , M , 24 to 30 months ,34
 Scotland , BEEF SHORTHORN , Non Dairy , M , 30 to 36 months ,146
 Scotland , BEEF SHORTHORN , Non Dairy , M , 36 to 42 months ,19
 Scotland , BEEF SHORTHORN , Non Dairy , M , 42 to 48 Months ,108
 Scotland , BEEF SHORTHORN , Non Dairy , M , 48 to 54 months ,14
 Scotland , BEEF SHORTHORN , Non Dairy , M , 54 to 60 months ,70
 Scotland , BEEF SHORTHORN , Non Dairy , M , 60 to 66 months ,7
 Scotland , BEEF SHORTHORN , Non Dairy , M , 66 to 72 months ,58
 Scotland , BEEF SHORTHORN , Non Dairy , M , 72 to 78 months ,6
 Scotland , BEEF SHORTHORN , Non Dairy , M , 78 to 84 months ,31
 Scotland , BEEF SHORTHORN , Non Dairy , M , 84 to 90 months ,7
 Scotland , BEEF SHORTHORN , Non Dairy , M , 90 to 96 months ,17
 Scotland , BEEF SHORTHORN , Non Dairy , M , 96 to102 months ,5
 Scotland , BEEF SHORTHORN , Non Dairy , M , 102+months ,34
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 0 to 6 months ,571
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 6 to 12 months ,"2,016"
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 12 to 18 months ,481
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 18 to 24 months ,"1,577"
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 24 to 30 months ,254
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 30 to 36 months ,907
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 36 to 42 months ,243
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 42 to 48 Months ,879
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 48 to 54 months ,205
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 54 to 60 months ,766
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 60 to 66 months ,173
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 66 to 72 months ,647
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 72 to 78 months ,168
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 78 to 84 months ,545
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 84 to 90 months ,153
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 90 to 96 months ,409
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 96 to102 months ,141
 Scotland , BEEF SHORTHORN X , Non Dairy , F , 102+months ,"1,079"
 Scotland , BEEF SHORTHORN X , Non Dairy , F , -   ,4
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 0 to 6 months ,589
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 6 to 12 months ,"1,989"
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 12 to 18 months ,441
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 18 to 24 months ,"1,201"
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 24 to 30 months ,78
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 30 to 36 months ,60
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 36 to 42 months ,5
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 42 to 48 Months ,8
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 48 to 54 months ,5
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 54 to 60 months ,7
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 60 to 66 months ,4
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 66 to 72 months ,3
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 72 to 78 months ,4
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 78 to 84 months ,1
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 90 to 96 months ,4
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 96 to102 months ,7
 Scotland , BEEF SHORTHORN X , Non Dairy , M , 102+months ,3
 Scotland , BEEF SHORTHORN X , Non Dairy , M , -   ,1
 Scotland , BEEFALO , Non Dairy , F , 36 to 42 months ,1
 Scotland , BEEFALO , Non Dairy , F , 48 to 54 months ,2
 Scotland , BELGIAN BLUE , Non Dairy , F , 48 to 54 months ,27
 Scotland , BELGIAN BLUE , Non Dairy , F , 54 to 60 months ,88
 Scotland , BELGIAN BLUE , Non Dairy , F , 60 to 66 months ,75
 Scotland , BELGIAN BLUE , Non Dairy , F , 66 to 72 months ,130
 Scotland , BELGIAN BLUE , Non Dairy , F , 72 to 78 months ,116
 Scotland , BELGIAN BLUE , Non Dairy , F , 78 to 84 months ,120
 Scotland , BELGIAN BLUE , Non Dairy , F , 84 to 90 months ,86
 Scotland , BELGIAN BLUE , Non Dairy , F , 90 to 96 months ,77
 Scotland , BELGIAN BLUE , Non Dairy , F , 96 to102 months ,69
 Scotland , BELGIAN BLUE , Non Dairy , F , 102+months ,575
 Scotland , BELGIAN BLUE , Non Dairy , M , 48 to 54 months ,1
 Scotland , BELGIAN BLUE , Non Dairy , M , 54 to 60 months ,23
 Scotland , BELGIAN BLUE , Non Dairy , M , 60 to 66 months ,19
 Scotland , BELGIAN BLUE , Non Dairy , M , 66 to 72 months ,33
 Scotland , BELGIAN BLUE , Non Dairy , M , 72 to 78 months ,15
 Scotland , BELGIAN BLUE , Non Dairy , M , 78 to 84 months ,17
 Scotland , BELGIAN BLUE , Non Dairy , M , 84 to 90 months ,8
 Scotland , BELGIAN BLUE , Non Dairy , M , 90 to 96 months ,14
 Scotland , BELGIAN BLUE , Non Dairy , M , 96 to102 months ,10
 Scotland , BELGIAN BLUE , Non Dairy , M , 102+months ,37
 Scotland , BELGIAN BLUE X , Non Dairy , F , 48 to 54 months ,333
 Scotland , BELGIAN BLUE X , Non Dairy , F , 54 to 60 months ,"1,568"
 Scotland , BELGIAN BLUE X , Non Dairy , F , 60 to 66 months ,"1,145"
 Scotland , BELGIAN BLUE X , Non Dairy , F , 66 to 72 months ,"1,695"
 Scotland , BELGIAN BLUE X , Non Dairy , F , 72 to 78 months ,"1,115"
 Scotland , BELGIAN BLUE X , Non Dairy , F , 78 to 84 months ,"1,527"
 Scotland , BELGIAN BLUE X , Non Dairy , F , 84 to 90 months ,"1,097"
 Scotland , BELGIAN BLUE X , Non Dairy , F , 90 to 96 months ,"1,260"
 Scotland , BELGIAN BLUE X , Non Dairy , F , 96 to102 months ,944
 Scotland , BELGIAN BLUE X , Non Dairy , F , 102+months ,"6,496"
 Scotland , BELGIAN BLUE X , Non Dairy , F , -   ,1
 Scotland , BELGIAN BLUE X , Non Dairy , M , 48 to 54 months ,10
 Scotland , BELGIAN BLUE X , Non Dairy , M , 54 to 60 months ,23
 Scotland , BELGIAN BLUE X , Non Dairy , M , 60 to 66 months ,18
 Scotland , BELGIAN BLUE X , Non Dairy , M , 66 to 72 months ,32
 Scotland , BELGIAN BLUE X , Non Dairy , M , 72 to 78 months ,17
 Scotland , BELGIAN BLUE X , Non Dairy , M , 78 to 84 months ,17
 Scotland , BELGIAN BLUE X , Non Dairy , M , 84 to 90 months ,12
 Scotland , BELGIAN BLUE X , Non Dairy , M , 90 to 96 months ,13
 Scotland , BELGIAN BLUE X , Non Dairy , M , 96 to102 months ,11
 Scotland , BELGIAN BLUE X , Non Dairy , M , 102+months ,81
 Scotland , BELGIAN BLUE X , Non Dairy , -   , 102+months ,1
 Scotland , BELTED DUTCH CROSS , Dairy , F , 24 to 30 months ,2
 Scotland , BELTED GALLOWAY , Non Dairy , F , 0 to 6 months ,163
 Scotland , BELTED GALLOWAY , Non Dairy , F , 6 to 12 months ,177
 Scotland , BELTED GALLOWAY , Non Dairy , F , 12 to 18 months ,123
 Scotland , BELTED GALLOWAY , Non Dairy , F , 18 to 24 months ,155
 Scotland , BELTED GALLOWAY , Non Dairy , F , 24 to 30 months ,119
 Scotland , BELTED GALLOWAY , Non Dairy , F , 30 to 36 months ,131
 Scotland , BELTED GALLOWAY , Non Dairy , F , 36 to 42 months ,98
 Scotland , BELTED GALLOWAY , Non Dairy , F , 42 to 48 Months ,101
 Scotland , BELTED GALLOWAY , Non Dairy , F , 48 to 54 months ,82
 Scotland , BELTED GALLOWAY , Non Dairy , F , 54 to 60 months ,77
 Scotland , BELTED GALLOWAY , Non Dairy , F , 60 to 66 months ,75
 Scotland , BELTED GALLOWAY , Non Dairy , F , 66 to 72 months ,67
 Scotland , BELTED GALLOWAY , Non Dairy , F , 72 to 78 months ,68
 Scotland , BELTED GALLOWAY , Non Dairy , F , 78 to 84 months ,51
 Scotland , BELTED GALLOWAY , Non Dairy , F , 84 to 90 months ,77
 Scotland , BELTED GALLOWAY , Non Dairy , F , 90 to 96 months ,34
 Scotland , BELTED GALLOWAY , Non Dairy , F , 96 to102 months ,44
 Scotland , BELTED GALLOWAY , Non Dairy , F , 102+months ,251
 Scotland , BELTED GALLOWAY , Non Dairy , M , 0 to 6 months ,152
 Scotland , BELTED GALLOWAY , Non Dairy , M , 6 to 12 months ,175
 Scotland , BELTED GALLOWAY , Non Dairy , M , 12 to 18 months ,114
 Scotland , BELTED GALLOWAY , Non Dairy , M , 18 to 24 months ,152
 Scotland , BELTED GALLOWAY , Non Dairy , M , 24 to 30 months ,81
 Scotland , BELTED GALLOWAY , Non Dairy , M , 30 to 36 months ,65
 Scotland , BELTED GALLOWAY , Non Dairy , M , 36 to 42 months ,20
 Scotland , BELTED GALLOWAY , Non Dairy , M , 42 to 48 Months ,10
 Scotland , BELTED GALLOWAY , Non Dairy , M , 48 to 54 months ,5
 Scotland , BELTED GALLOWAY , Non Dairy , M , 54 to 60 months ,6
 Scotland , BELTED GALLOWAY , Non Dairy , M , 60 to 66 months ,6
 Scotland , BELTED GALLOWAY , Non Dairy , M , 66 to 72 months ,3
 Scotland , BELTED GALLOWAY , Non Dairy , M , 72 to 78 months ,2
 Scotland , BELTED GALLOWAY , Non Dairy , M , 84 to 90 months ,4
 Scotland , BELTED GALLOWAY , Non Dairy , M , 90 to 96 months ,3
 Scotland , BELTED GALLOWAY , Non Dairy , M , 96 to102 months ,1
 Scotland , BELTED GALLOWAY , Non Dairy , M , 102+months ,9
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 0 to 6 months ,25
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 6 to 12 months ,61
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 12 to 18 months ,47
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 18 to 24 months ,26
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 24 to 30 months ,25
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 30 to 36 months ,23
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 36 to 42 months ,20
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 42 to 48 Months ,17
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 48 to 54 months ,11
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 54 to 60 months ,20
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 60 to 66 months ,8
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 66 to 72 months ,15
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 72 to 78 months ,8
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 78 to 84 months ,11
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 84 to 90 months ,4
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 90 to 96 months ,20
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 96 to102 months ,8
 Scotland , BELTED GALLOWAY X , Non Dairy , F , 102+months ,64
 Scotland , BELTED GALLOWAY X , Non Dairy , M , 0 to 6 months ,31
 Scotland , BELTED GALLOWAY X , Non Dairy , M , 6 to 12 months ,79
 Scotland , BELTED GALLOWAY X , Non Dairy , M , 12 to 18 months ,39
 Scotland , BELTED GALLOWAY X , Non Dairy , M , 18 to 24 months ,39
 Scotland , BELTED GALLOWAY X , Non Dairy , M , 24 to 30 months ,19
 Scotland , BELTED GALLOWAY X , Non Dairy , M , 30 to 36 months ,4
 Scotland , BELTED GALLOWAY X , Non Dairy , M , 36 to 42 months ,1
 Scotland , BELTED WELSH BLACK X , Non Dairy , F , 6 to 12 months ,1
 Scotland , BISON , Non Dairy , F , 0 to 6 months ,2
 Scotland , BISON , Non Dairy , F , 6 to 12 months ,2
 Scotland , BISON , Non Dairy , F , 12 to 18 months ,4
 Scotland , BISON , Non Dairy , F , 18 to 24 months ,1
 Scotland , BISON , Non Dairy , F , 30 to 36 months ,3
 Scotland , BISON , Non Dairy , F , 42 to 48 Months ,3
 Scotland , BISON , Non Dairy , F , 48 to 54 months ,1
 Scotland , BISON , Non Dairy , F , 54 to 60 months ,2
 Scotland , BISON , Non Dairy , F , 60 to 66 months ,1
 Scotland , BISON , Non Dairy , F , 66 to 72 months ,5
 Scotland , BISON , Non Dairy , F , 102+months ,7
 Scotland , BISON , Non Dairy , F , -   ,8
 Scotland , BISON , Non Dairy , M , 0 to 6 months ,3
 Scotland , BISON , Non Dairy , M , 6 to 12 months ,2
 Scotland , BISON , Non Dairy , M , 12 to 18 months ,4
 Scotland , BISON , Non Dairy , M , 18 to 24 months ,1
 Scotland , BISON , Non Dairy , M , 30 to 36 months ,1
 Scotland , BISON , Non Dairy , M , 42 to 48 Months ,3
 Scotland , BISON , Non Dairy , M , 54 to 60 months ,2
 Scotland , BISON , Non Dairy , M , -   ,3
 Scotland , X , Non Dairy , F , 102+months ,10
 Scotland , BLONDE D'AQU(BLACK)X , Non Dairy , F , 102+months ,13
 Scotland , BLONDE D'AQU(WHITE)X , Non Dairy , F , 102+months ,5
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 0 to 6 months ,19
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 6 to 12 months ,120
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 12 to 18 months ,60
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 18 to 24 months ,121
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 24 to 30 months ,26
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 30 to 36 months ,56
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 36 to 42 months ,16
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 42 to 48 Months ,54
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 48 to 54 months ,19
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 54 to 60 months ,38
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 60 to 66 months ,19
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 66 to 72 months ,45
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 72 to 78 months ,9
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 78 to 84 months ,32
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 84 to 90 months ,15
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 90 to 96 months ,38
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 96 to102 months ,22
 Scotland , BLONDE D'AQUITAINE , Non Dairy , F , 102+months ,225
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 0 to 6 months ,35
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 6 to 12 months ,111
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 12 to 18 months ,42
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 18 to 24 months ,59
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 24 to 30 months ,21
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 30 to 36 months ,25
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 36 to 42 months ,4
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 42 to 48 Months ,13
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 48 to 54 months ,6
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 54 to 60 months ,15
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 60 to 66 months ,7
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 66 to 72 months ,13
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 72 to 78 months ,7
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 78 to 84 months ,8
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 84 to 90 months ,2
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 90 to 96 months ,9
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 96 to102 months ,3
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , 102+months ,31
 Scotland , BLONDE D'AQUITAINE , Non Dairy , M , -   ,2
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 0 to 6 months ,376
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 6 to 12 months ,"1,155"
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 12 to 18 months ,336
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 18 to 24 months ,"1,014"
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 24 to 30 months ,140
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 30 to 36 months ,278
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 36 to 42 months ,103
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 42 to 48 Months ,233
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 48 to 54 months ,89
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 54 to 60 months ,275
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 60 to 66 months ,114
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 66 to 72 months ,269
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 72 to 78 months ,126
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 78 to 84 months ,238
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 84 to 90 months ,135
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 90 to 96 months ,220
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 96 to102 months ,113
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , 102+months ,"1,627"
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , F , -   ,1
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 0 to 6 months ,361
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 6 to 12 months ,"1,133"
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 12 to 18 months ,325
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 18 to 24 months ,802
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 24 to 30 months ,103
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 30 to 36 months ,47
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 36 to 42 months ,6
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 42 to 48 Months ,20
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 48 to 54 months ,1
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 54 to 60 months ,1
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 60 to 66 months ,1
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 66 to 72 months ,15
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 72 to 78 months ,4
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 78 to 84 months ,4
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 84 to 90 months ,6
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 90 to 96 months ,5
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , 102+months ,40
 Scotland , BLONDE D'AQUITAINE X , Non Dairy , M , -   ,2
 Scotland , BLUE ALBION , Dairy , F , 18 to 24 months ,1
 Scotland , BLUE ALBION X , Dairy , F , 102+months ,1
 Scotland , BLUE GREY , Non Dairy , F , 0 to 6 months ,54
 Scotland , BLUE GREY , Non Dairy , F , 6 to 12 months ,203
 Scotland , BLUE GREY , Non Dairy , F , 12 to 18 months ,40
 Scotland , BLUE GREY , Non Dairy , F , 18 to 24 months ,248
 Scotland , BLUE GREY , Non Dairy , F , 24 to 30 months ,86
 Scotland , BLUE GREY , Non Dairy , F , 30 to 36 months ,279
 Scotland , BLUE GREY , Non Dairy , F , 36 to 42 months ,73
 Scotland , BLUE GREY , Non Dairy , F , 42 to 48 Months ,230
 Scotland , BLUE GREY , Non Dairy , F , 48 to 54 months ,41
 Scotland , BLUE GREY , Non Dairy , F , 54 to 60 months ,191
 Scotland , BLUE GREY , Non Dairy , F , 60 to 66 months ,57
 Scotland , BLUE GREY , Non Dairy , F , 66 to 72 months ,194
 Scotland , BLUE GREY , Non Dairy , F , 72 to 78 months ,55
 Scotland , BLUE GREY , Non Dairy , F , 78 to 84 months ,158
 Scotland , BLUE GREY , Non Dairy , F , 84 to 90 months ,66
 Scotland , BLUE GREY , Non Dairy , F , 90 to 96 months ,158
 Scotland , BLUE GREY , Non Dairy , F , 96 to102 months ,50
 Scotland , BLUE GREY , Non Dairy , F , 102+months ,862
 Scotland , BLUE GREY , Non Dairy , F , -   ,1
 Scotland , BLUE GREY , Non Dairy , M , 0 to 6 months ,24
 Scotland , BLUE GREY , Non Dairy , M , 6 to 12 months ,122
 Scotland , BLUE GREY , Non Dairy , M , 12 to 18 months ,19
 Scotland , BLUE GREY , Non Dairy , M , 18 to 24 months ,67
 Scotland , BLUE GREY , Non Dairy , M , 24 to 30 months ,3
 Scotland , BLUE GREY , Non Dairy , M , 30 to 36 months ,16
 Scotland , BLUE GREY , Non Dairy , M , 102+months ,1
 Scotland , BLUE GREY X , Non Dairy , F , 0 to 6 months ,5
 Scotland , BLUE GREY X , Non Dairy , F , 6 to 12 months ,6
 Scotland , BLUE GREY X , Non Dairy , F , 12 to 18 months ,2
 Scotland , BLUE GREY X , Non Dairy , F , 18 to 24 months ,1
 Scotland , BLUE GREY X , Non Dairy , F , 24 to 30 months ,9
 Scotland , BLUE GREY X , Non Dairy , F , 30 to 36 months ,13
 Scotland , BLUE GREY X , Non Dairy , F , 36 to 42 months ,3
 Scotland , BLUE GREY X , Non Dairy , F , 42 to 48 Months ,5
 Scotland , BLUE GREY X , Non Dairy , F , 48 to 54 months ,3
 Scotland , BLUE GREY X , Non Dairy , F , 60 to 66 months ,1
 Scotland , BLUE GREY X , Non Dairy , F , 66 to 72 months ,1
 Scotland , BLUE GREY X , Non Dairy , F , 78 to 84 months ,3
 Scotland , BLUE GREY X , Non Dairy , F , 102+months ,2
 Scotland , BLUE GREY X , Non Dairy , M , 0 to 6 months ,4
 Scotland , BLUE GREY X , Non Dairy , M , 6 to 12 months ,5
 Scotland , BLUE GREY X , Non Dairy , M , 12 to 18 months ,7
